key_G#,track_name,artist_count_2,key_A,artist_count_6,artist_count_3,valence_%,in_apple_charts,cover_url,key_G,released_month,release_3,release_2,release_1,streams,artist_count_7,key_A#,mode_Major,key_C#,in_apple_playlists,in_spotify_playlists,key_B,party_val,mode_Minor,in_shazam_charts,released_day,danceability_%,artist_count_4,released_year,artist_count_1,artist_count_8,instrumentalness_%,acousticness_%,key_not provided,season_3,bpm,key_F#,artist(s)_name,speechiness_%,energy_%,in_spotify_charts,in_deezer_playlists,liveness_%,key_E,concert_val,in_deezer_charts,key_D#,key_F,artist_count_5,season_2,season_1,key_D
0.0,Snow On The Beach (feat. Lana Del Rey),1.0,1.0,0.0,0.0,19,0.08887178928603107,https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0,0.0,10,0,0,1,-0.37123242871144574,0.0,0.0,1.0,0.0,-0.41389729160840905,-0.3694868044959708,0.0,-1.4520177447012719,0.0,-0.3129481315342624,21,66,0.0,2022,0.0,0.0,0,69,0.0,1,-0.4716583978764135,0.0,"Taylor Swift, Lana Del Rey",4,32,-0.6300758162449759,-0.33509145076471736,12,0.0,0.9676486006779933,-0.4518774648673801,0.0,0.0,0.0,0,0,0.0
0.0,Just The Way You Are,0.0,0.0,0.0,0.0,46,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,0.0,1,1,0,0,1.8183925404643166,0.0,0.0,1.0,0.0,0.1113602147039651,1.9582343934541089,0.0,0.6909320321440486,0.0,-0.38817890694964796,1,63,0.0,2010,1.0,0.0,0,1,0.0,0,-0.5066130355516185,0.0,Bruno Mars,5,85,0.02996397540927229,2.3884759063153047,9,0.0,-1.3212166358027464,-0.4518774648673801,0.0,1.0,0.0,0,1,0.0
0.0,PROVENZA,0.0,0.0,0.0,0.0,53,0.9943281499223174,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,0.0,4,0,0,1,0.5618680426622722,0.0,0.0,1.0,1.0,0.4543855249487809,0.15008158873326963,0.0,0.3079295593788389,0.0,-0.2513956789216742,21,87,0.0,2022,1.0,0.0,1,66,0.0,0,-0.4367037602012085,0.0,Karol G,5,52,1.0961821003892118,-0.22581251359792637,11,0.0,0.8695543762573901,1.3161095842638855,0.0,0.0,0.0,0,1,0.0
0.0,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),1.0,0.0,0.0,0.0,20,-0.9707048029479212,Not Found,0.0,5,0,0,1,-0.8137264873263798,0.0,0.0,1.0,1.0,-0.40317775066325856,-0.5586585181381607,0.0,0.7164179003517973,0.0,-0.38133974554824923,19,78,0.0,2023,0.0,0.0,0,1,0.0,0,0.08761580492686612,0.0,"Kendrick Lamar, Beyoncï¿",4,70,-0.6300758162449759,-0.33228942673479966,16,0.0,-1.1250281869615402,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Maroon,0.0,0.0,0.0,0.0,4,-0.700994397652006,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1.0,10,0,0,1,-0.38072008468292445,0.0,0.0,1.0,0.0,-0.6390076514565693,-0.3833104122736424,0.0,-1.1976822086698666,0.0,-0.38817890694964796,21,64,0.0,2022,1.0,0.0,0,6,0.0,1,-0.5415676732268234,0.0,Taylor Swift,6,40,-0.6300758162449759,-0.35003557892427856,10,0.0,-1.0923301121546725,-0.4518774648673801,0.0,0.0,0.0,0,0,0.0
0.0,Rara Vez,1.0,0.0,0.0,0.0,96,-0.5661391950040485,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100,0.0,2,0,0,1,-0.4964112526813807,0.0,0.0,0.0,0.0,-0.563970864840516,-0.5590321291591789,0.0,1.0076457404220591,1.0,0.21366729637343645,8,84,0.0,2023,0.0,0.0,0,18,0.0,0,-0.12211202112436374,0.0,"Taiu, Milo j",17,71,1.2992712670520574,-0.3406954988245528,34,0.0,0.44447940376811,0.030300821259328675,0.0,1.0,0.0,0,1,0.0
0.0,Where Did You Go?,1.0,0.0,0.0,0.0,53,0.41637728143107083,Not Found,0.0,1,0,0,1,-0.4085362491613765,0.0,1.0,1.0,0.0,0.6794958847969412,-0.1059664976711691,0.0,1.01813992144878,0.0,-0.2650740017244716,26,77,0.0,2022,0.0,0.0,0,19,0.0,0,0.12257044260207109,0.0,"MNEK, Jax Jones",4,78,-0.6300758162449759,-0.2519647378771584,29,0.0,-0.11138786794864122,-0.29115136949181053,0.0,0.0,0.0,0,1,0.0
0.0,Take My Breath,0.0,0.0,0.0,0.0,35,0.5319674551293202,https://i.scdn.co/image/ab67616d0000b2734ab2520c2c77a1d66b9ee21d,0.0,8,0,1,0,-0.6915073289691359,0.0,1.0,0.0,0.0,-0.5854099467308169,-0.34682106922086975,0.0,0.6660330778500151,1.0,-0.38817890694964796,6,70,0.0,2021,1.0,0.0,0,1,0.0,0,-0.08715738344915876,0.0,The Weeknd,4,77,-0.6300758162449759,-0.3276193866849368,26,0.0,-0.798047438892863,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,One Right Now (with The Weeknd),1.0,0.0,0.0,0.0,72,-0.6624643397525896,Not Found,0.0,11,0,1,0,-0.012120961607011234,0.0,0.0,1.0,1.0,-0.03871335852814181,-0.07607761598971712,0.0,0.5871640497042777,0.0,-0.38133974554824923,5,68,0.0,2021,0.0,0.0,0,4,0.0,1,-0.9260686876540781,0.0,"The Weeknd, Post Malone",5,78,-0.6300758162449759,-0.2930610903159516,7,0.0,-1.288518560995879,-0.4518774648673801,0.0,0.0,0.0,0,0,0.0
0.0,"jealousy, jealousy",0.0,0.0,0.0,0.0,71,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.0,5,0,1,0,0.1974904239806913,0.0,1.0,0.0,0.0,-0.6604467333468704,-0.26462664459687674,0.0,-0.08439326658566129,1.0,-0.38817890694964796,21,70,0.0,2021,1.0,0.0,0,24,0.0,0,1.4158920365846552,0.0,Olivia Rodrigo,13,58,-0.6300758162449759,-0.29773113036581444,7,0.0,-0.37297246640358284,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Can't Hold Us (feat. Ray Dalton),0.0,0.0,0.0,1.0,88,-0.16157358706017583,Not Found,0.0,8,1,0,0,2.3369077787850174,0.0,0.0,1.0,0.0,1.3869855871768737,0.08619410413916599,0.0,1.089513106004004,0.0,-0.38817890694964796,16,63,0.0,2011,0.0,0.0,0,3,0.0,0,0.7867085584309657,0.0,"Ray Dalton, Ryan Lewis, Macklemore",8,93,2.010083350372017,5.75557478226643,10,0.0,-1.1250281869615402,-0.1304252741162409,0.0,0.0,0.0,1,0,1.0
0.0,Tattoo,0.0,0.0,0.0,0.0,30,0.955798092022901,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6,0.0,2,0,0,1,-0.5735439866038362,0.0,0.0,0.0,0.0,0.02560388714276115,-0.2981270994815042,0.0,0.10906326591724082,1.0,5.938045389344137,25,55,0.0,2023,1.0,0.0,0,24,0.0,0,0.9265271091317855,0.0,Loreen,8,78,2.365489392031997,-0.22768052961787152,12,0.0,-0.37297246640358284,2.441192251892873,1.0,0.0,0.0,0,1,0.0
0.0,F2F,0.0,0.0,0.0,0.0,47,-0.8358496002999636,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,0.0,12,0,0,1,-0.796363687564196,0.0,0.0,1.0,0.0,-0.7140444380726229,-0.5470765764865981,0.0,-0.23822073063654428,0.0,-0.38817890694964796,9,53,0.0,2022,1.0,0.0,0,9,0.0,1,-1.1707511513805129,0.0,SZA,4,74,-0.6300758162449759,-0.362177683053922,34,0.0,-0.2748782419829797,-0.4518774648673801,0.0,0.0,0.0,0,0,1.0
0.0,Ginseng Strip 2002,0.0,0.0,0.0,0.0,37,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b273581915272a4ffd12551c0202,0.0,8,1,0,0,-0.5085705199889271,0.0,0.0,1.0,1.0,-0.6282881105114189,-0.13348917621950615,0.0,-0.02918559703889825,0.0,-0.3676614227454519,16,60,0.0,2013,1.0,0.0,0,8,0.0,0,-0.2968852095003886,0.0,Yung Lean,4,71,-0.6300758162449759,-0.25756878593699384,48,0.0,0.15019673050630059,-0.29115136949181053,0.0,0.0,0.0,1,0,0.0
0.0,La Bachata,0.0,0.0,0.0,0.0,85,1.129183352570275,https://i.scdn.co/image/ab67616d0000b273c9f744b0d62da795bc21d04a,1.0,5,0,0,1,1.1084311936969764,0.0,0.0,0.0,0.0,0.7223740485775432,0.17710611925358247,0.0,0.8864746472787691,1.0,1.0480449873440763,26,84,0.0,2022,1.0,0.0,0,58,0.0,0,0.05266116725166114,0.0,Manuel Turizo,4,68,1.6546773087120372,-0.21273640145831035,22,0.0,0.9349505258711257,1.9590139657661638,0.0,0.0,0.0,1,0,0.0
0.0,In The Stars,0.0,0.0,0.0,0.0,30,-0.2386337028590087,https://i.scdn.co/image/ab67616d0000b273786e4e2c43c2897fafabbfb6,0.0,4,0,0,1,-0.27360822490136427,0.0,1.0,1.0,0.0,-0.25310417743115166,-0.3932733728341264,0.0,-1.843102974970712,0.0,1.0480449873440763,29,36,0.0,2022,1.0,0.0,0,34,0.0,0,-1.5902068034829726,0.0,Benson Boone,5,54,-0.2238974829192847,-0.28185299419628074,14,0.0,-0.07868979314177328,-0.29115136949181053,0.0,0.0,0.0,0,1,0.0
1.0,Ojos Marrones,0.0,0.0,0.0,0.0,72,-0.6624643397525896,https://i.scdn.co/image/ab67616d0000b273c6fbbdf9c172f4f68a89198a,0.0,2,0,0,1,-0.47117319948023545,0.0,0.0,0.0,0.0,-0.4889340782244625,-0.5712367558457718,0.0,0.621644930220643,1.0,-0.3608222613440532,6,81,0.0,2022,1.0,0.0,0,4,0.0,0,-0.12211202112436374,0.0,Lasso,4,65,-0.07158060792215051,-0.349101570914306,14,0.0,-1.0923301121546725,-0.29115136949181053,0.0,0.0,0.0,0,1,0.0
0.0,Slut Me Out,0.0,0.0,0.0,0.0,71,-0.9321747450485047,https://i.scdn.co/image/ab67616d0000b27349a4f6c9a637e02252a0076d,0.0,4,0,0,1,-0.592101030320177,0.0,0.0,0.0,0.0,-0.542531782950215,-0.5686214786986448,0.0,1.0091449091401625,1.0,-0.3608222613440532,22,94,0.0,2022,1.0,0.0,0,12,0.0,0,-0.08715738344915876,1.0,NLE Choppa,42,61,-0.42698664958213034,-0.3509695869342511,53,0.0,1.6870062464290827,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
0.0,I Ain't Worried,0.0,0.0,0.0,0.0,82,1.4374238157656065,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,0.0,5,0,0,1,0.8951189202823547,0.0,0.0,1.0,0.0,1.8157672249828933,0.37972782965242574,0.0,0.9089621780503113,0.0,1.882422678314716,13,71,0.0,2022,1.0,0.0,0,11,1.0,0,0.5769807323797358,0.0,OneRepublic,5,81,3.2286183503490906,0.06466397750354376,6,0.0,-1.0923301121546725,5.494988064028695,0.0,0.0,0.0,1,0,0.0
0.0,Kahani Suno 2.0,0.0,0.0,0.0,0.0,26,-0.8165845713502553,https://i.scdn.co/image/ab67616d0000b2734697d4ee22b3f63c17a3b9ec,0.0,5,0,0,1,-0.648110522698192,0.0,0.0,1.0,0.0,-0.7569226018532248,-0.6500686812806014,1.0,-1.4928206409807214,0.0,-0.38133974554824923,31,58,0.0,2022,1.0,0.0,0,91,0.0,0,0.5769807323797358,0.0,Kaifi Khalil,4,38,-0.32544206625070754,-0.362177683053922,10,0.0,1.6216100968153475,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Have You Ever Seen The Rain?,0.0,0.0,0.0,0.0,76,-0.29642878970813336,https://i.scdn.co/image/ab67616d0000b27351f311c2fb06ad2789e3ff91,0.0,7,1,0,0,0.994869246981565,0.0,0.0,1.0,0.0,-0.00655473569269033,1.3086493649105524,0.0,0.5298702975256944,0.0,0.7539610470839327,1,74,0.0,1968,1.0,0.0,0,7,1.0,0,-0.26193057182518364,0.0,Creedence Clearwater Revival,3,70,0.08073626707498369,0.24679553944819543,13,0.0,-1.0596320373478045,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Alone,0.0,0.0,0.0,0.0,32,-0.6624643397525896,https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2,0.0,11,0,0,1,-0.7490700254504958,0.0,0.0,0.0,0.0,-0.478214537279312,-0.5728557369368504,0.0,-0.1953317517252755,1.0,-0.38817890694964796,4,61,0.0,2022,1.0,0.0,0,15,0.0,1,-1.1707511513805129,0.0,Burna Boy,5,67,-0.5285312329135531,-0.33322343474477223,11,1.0,-0.798047438892863,-0.29115136949181053,0.0,0.0,0.0,0,0,0.0
0.0,Mr. Morale,1.0,1.0,0.0,0.0,26,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,0.0,5,0,0,1,-0.8110710740282103,0.0,0.0,1.0,0.0,-0.7569226018532248,-0.43860484338432854,0.0,-0.1122905583159004,0.0,-0.38817890694964796,13,73,0.0,2022,0.0,0.0,0,30,0.0,0,1.765438413336705,0.0,"Kendrick Lamar, Tanna Leone",32,54,-0.6300758162449759,-0.3603096670339768,34,0.0,1.3273274235535382,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Cupid,0.0,0.0,0.0,0.0,94,0.7824128314755271,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,0.0,2,0,0,1,-0.6765118317430325,0.0,0.0,1.0,0.0,-0.6068490286211179,-0.6047372107303992,0.0,0.4929779934868377,0.0,1.8003527414979317,24,77,0.0,2023,1.0,0.0,0,65,0.0,0,-0.12211202112436374,0.0,Fifty Fifty,3,66,-0.12235289958786191,-0.33509145076471736,38,0.0,1.6543081716222154,-0.4518774648673801,0.0,0.0,0.0,0,1,1.0
1.0,Rockin' Around The Christmas Tree,0.0,0.0,0.0,0.0,85,2.2272900027036435,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,0.0,1,1,0,0,0.3693523736198623,0.0,0.0,1.0,0.0,1.2797901777253688,1.1970642066331316,0.0,-0.8494859573116944,0.0,-4.8595164524547035e-17,1,70,0.0,1958,1.0,0.0,0,71,0.0,0,0.5769807323797358,0.0,Brenda Lee,5,41,-0.6300758162449759,-0.1707060410095446,45,0.0,2.144779293725231,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
0.0,25k jacket (feat. Lil Baby),1.0,0.0,0.0,0.0,74,-0.9514397739982129,https://i.scdn.co/image/ab67616d0000b27314d91ebdd6d7e2931322cc1a,0.0,1,0,0,1,-0.8173001482876279,0.0,0.0,0.0,0.0,-0.5854099467308169,-0.5930307320718305,0.0,0.5283711288075912,1.0,-0.38817890694964796,7,90,0.0,2022,0.0,0.0,0,16,0.0,0,-0.2968852095003886,0.0,"Gunna, Lil Baby",28,54,-0.6300758162449759,-0.3603096670339768,13,0.0,0.05210250608569745,-0.4518774648673801,0.0,1.0,0.0,0,1,0.0
0.0,BABY OTAKU,0.0,1.0,0.0,0.0,43,-0.9899698318976293,Not Found,0.0,8,0,0,1,-0.6440182204994858,0.0,0.0,1.0,0.0,-0.6175685695662684,-0.5661307385585237,0.0,1.1522166191412815,0.0,-0.38817890694964796,18,84,1.0,2022,0.0,0.0,0,5,0.0,0,-0.7512954992780533,0.0,"Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",8,75,-0.6300758162449759,-0.3509695869342511,6,0.0,-1.1904243365752758,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Por las Noches,0.0,0.0,0.0,0.0,39,1.2255084973188162,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c,0.0,6,0,1,0,-0.35975386774853907,0.0,0.0,1.0,0.0,-0.6818858152371714,-0.6133302642138166,0.0,0.3652233115574204,0.0,-0.37450058414685056,11,81,0.0,2021,1.0,0.0,0,31,1.0,0,-1.100841876030103,0.0,Peso Pluma,3,60,0.5884591837320977,-0.35937565902400426,7,0.0,-0.471066690824186,0.030300821259328675,0.0,0.0,0.0,1,0,0.0
0.0,sentaDONA (Remix) s2,0.0,0.0,0.0,0.0,77,-1.0092348608473376,Not Found,0.0,3,0,0,1,-0.6156921584013663,0.0,0.0,0.0,0.0,-0.42461683255355953,-0.561896480320318,0.0,0.3010206297020397,1.0,-0.38817890694964796,17,93,1.0,2022,0.0,0.0,0,25,0.0,0,0.4022075440037109,0.0,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",27,45,-0.6300758162449759,-0.3173452985752385,13,0.0,0.31368710454063925,-0.4518774648673801,1.0,0.0,0.0,0,1,0.0
0.0,Bloody Mary,0.0,1.0,0.0,0.0,49,-0.5083441081549238,https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8,0.0,1,1,0,0,-0.2897618004316751,0.0,0.0,0.0,0.0,-0.060152440418442796,-0.18342851602893218,0.0,-0.3518959801893209,1.0,4.631765561676988,1,59,0.0,2011,1.0,0.0,0,2,0.0,0,-0.8212047746284632,0.0,Lady Gaga,3,65,-0.6300758162449759,-0.10439147230149191,13,0.0,-1.2231224113821433,0.030300821259328675,0.0,0.0,0.0,0,1,0.0
0.0,Bad Decisions (with BTS & Snoop Dogg),0.0,0.0,0.0,1.0,94,-0.9707048029479212,https://i.scdn.co/image/ab67616d0000b2738c47a33a55c6d23cc9d2cf3f,0.0,8,0,0,1,-0.544411122666053,0.0,0.0,1.0,0.0,-0.1995064727053992,-0.48891779421477277,0.0,1.3936465506234754,0.0,-0.38817890694964796,5,77,0.0,2022,0.0,0.0,0,2,1.0,0,-0.12211202112436374,0.0,"Snoop Dogg, BTS, Benny Blanco",12,87,-0.6300758162449759,-0.33228942673479966,23,0.0,-0.6018589900516568,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,"Gol Bolinha, Gol Quadrado 2",1.0,0.0,0.0,0.0,68,-0.9707048029479212,https://i.scdn.co/image/ab67616d0000b27319d60821e80a801506061776,0.0,6,0,0,1,-0.8887066648231936,0.0,0.0,0.0,0.0,-0.7140444380726229,-0.6337543333628088,1.0,1.155801870491202,1.0,0.06320574554266536,1,93,0.0,2023,0.0,0.0,0,42,0.0,0,0.3322982686533009,0.0,"Mc Pedrinho, DJ 900",25,65,-0.2238974829192847,-0.33509145076471736,12,0.0,0.771460151836787,-0.1304252741162409,0.0,0.0,0.0,1,0,0.0
0.0,Driving Home for Christmas - 2019 Remaster,0.0,1.0,0.0,0.0,87,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b273d8a8b34740a0289f7427b36a,0.0,1,1,0,0,-0.19501842015381904,0.0,0.0,1.0,0.0,-0.23166509554085069,-0.5596548141942091,0.0,-0.875297166410116,0.0,-0.38817890694964796,1,51,0.0,1986,1.0,0.0,0,36,0.0,0,1.9751662393879348,0.0,Chris Rea,4,58,-0.6300758162449759,-0.35750764300405913,18,0.0,0.08480058089256505,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
0.0,TV,0.0,0.0,0.0,0.0,9,0.7053527156766941,https://i.scdn.co/image/ab67616d0000b2737a4781629469bb83356cd318,0.0,7,0,0,1,-0.34610007310693314,0.0,0.0,0.0,0.0,-0.03871335852814181,-0.29551182233437717,0.0,-2.777990839600673,1.0,-0.2171998719146808,21,41,0.0,2022,1.0,0.0,1,84,0.0,0,0.6119353700549407,0.0,Billie Eilish,4,25,-0.5285312329135531,-0.3024011704156773,14,1.0,1.5235158723947444,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,favorite crime,0.0,1.0,0.0,0.0,19,-0.604669252903465,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.0,5,0,1,0,0.3934302352958558,0.0,0.0,1.0,0.0,-0.5532513238953655,-0.21182295362631157,0.0,-2.601350503887575,0.0,-0.34030477713985713,21,40,0.0,2021,1.0,0.0,0,86,0.0,0,1.7304837756615,0.0,Olivia Rodrigo,4,29,-0.6300758162449759,-0.27064489807660985,34,0.0,2.2428735181458346,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
1.0,Gangsta's Paradise,1.0,0.0,0.0,0.0,40,-1.0092348608473376,https://i.scdn.co/image/ab67616d0000b273c31d3c870a3dbaf7b53186cc,0.0,7,1,0,0,1.3468753093629098,0.0,0.0,1.0,0.0,-0.542531782950215,0.6528374860166933,0.0,-0.3818793545513784,0.0,-4.8595164524547035e-17,11,63,0.0,1995,0.0,0.0,0,9,0.0,0,-1.5202975281325628,0.0,"Coolio, L.V.",6,61,0.23305314207211789,-0.002584599214481481,56,0.0,0.5098755533818455,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Like Crazy,0.0,0.0,0.0,0.0,36,0.9943281499223174,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,1.0,3,0,0,1,-0.3048910070612833,0.0,0.0,1.0,0.0,-0.6818858152371714,-0.5960196202399757,0.0,0.19275514110795905,0.0,-0.18984322630908604,24,63,0.0,2023,1.0,0.0,0,0,0.0,0,-0.12211202112436374,0.0,Jimin,4,73,2.8224400170233994,-0.34162950683452536,36,0.0,-0.5037647656310535,-0.1304252741162409,0.0,0.0,0.0,0,1,0.0
0.0,Yo No Soy Celoso,0.0,0.0,0.0,0.0,93,-0.604669252903465,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,0.0,5,0,0,1,-0.3883839030565274,0.0,0.0,1.0,0.0,-0.6926053561823219,-0.5234145451554486,0.0,0.6546266420189071,0.0,-0.38817890694964796,6,87,0.0,2022,1.0,0.0,0,28,1.0,0,0.6468900077301457,0.0,Bad Bunny,5,59,-0.6300758162449759,-0.35283760295419625,17,0.0,-0.1767840175623764,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,MANIAC,0.0,0.0,0.0,0.0,71,2.6125905816978086,https://i.scdn.co/image/ab67616d0000b2733613e1e0d35867a0814005a9,0.0,3,0,0,1,-0.5559767892007593,0.0,0.0,1.0,1.0,-0.7033248971274724,-0.589170084854643,0.0,0.27853309893049566,0.0,-0.38817890694964796,18,58,0.0,2022,1.0,0.0,0,15,0.0,0,-0.12211202112436374,0.0,Stray Kids,41,80,-0.6300758162449759,-0.3444315308644431,7,0.0,0.24829095492690373,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
0.0,Casei Com a Putaria,0.0,0.0,0.0,1.0,62,-1.0092348608473376,Not Found,0.0,7,0,0,1,-0.5967350430849832,0.0,1.0,0.0,0.0,-0.7676421427983753,-0.5895436958756611,0.0,-0.4748915829413863,1.0,-0.38817890694964796,1,59,0.0,2022,0.0,0.0,0,12,0.0,0,1.3110281235590402,0.0,"MC Ryan SP, Love Funk, Mc Paiva ZS",44,60,-0.42698664958213034,-0.33509145076471736,5,0.0,0.18289480531316818,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Don't Start Now,0.0,0.0,0.0,0.0,68,0.4741723682801955,https://i.scdn.co/image/ab67616d0000b27368cd91e1d8cbabf23d332041,0.0,10,0,1,0,2.9175453815112733,0.0,0.0,0.0,0.0,4.935153640021687,2.707075416581487,1.0,1.1423093520282765,1.0,-0.33346561573845845,31,79,0.0,2019,1.0,0.0,0,1,0.0,1,0.017706529576456163,0.0,Dua Lipa,8,79,-0.6300758162449759,1.0705906042440045,10,0.0,-1.1904243365752758,0.030300821259328675,0.0,0.0,0.0,0,0,0.0
0.0,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0.0,0.0,0.0,0.0,21,-0.06524844231163471,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,0.0,11,0,1,0,0.06113027221261562,0.0,0.0,1.0,0.0,-0.23166509554085069,-0.09301464894253991,0.0,-0.748390971417457,0.0,-0.37450058414685056,12,63,0.0,2021,1.0,0.0,0,28,1.0,1,-1.065887238354898,0.0,Taylor Swift,3,52,-0.37621435791641894,-0.33509145076471736,9,0.0,-0.5037647656310535,-0.29115136949181053,0.0,0.0,0.0,0,0,0.0
0.0,Before You Go,0.0,0.0,0.0,0.0,19,1.4952189026147313,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,0.0,11,0,1,0,1.7629347266757236,0.0,0.0,1.0,0.0,1.4298637509574756,0.36677598092379654,0.0,-1.1487965548861867,0.0,-0.2171998719146808,1,45,0.0,2019,1.0,0.0,0,63,0.0,1,-0.40174912252600353,0.0,Lewis Capaldi,6,60,0.5884591837320977,0.2206433151689634,9,0.0,0.7387620770299194,-0.4518774648673801,1.0,0.0,0.0,0,0,0.0
1.0,Reminder,0.0,0.0,0.0,0.0,40,0.6282925998778612,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,0.0,11,0,1,0,0.22890673611969536,0.0,0.0,1.0,0.0,-0.2852628002666031,0.14148853524985217,0.0,-0.39061279383695197,0.0,-0.06673832108390967,25,71,0.0,2016,1.0,0.0,0,16,0.0,1,1.2760734858838352,0.0,The Weeknd,22,50,0.23305314207211789,-0.14081778469042225,16,0.0,-0.04599171833490568,-0.29115136949181053,0.0,0.0,0.0,0,0,0.0
1.0,El Apagï¿½,0.0,0.0,0.0,0.0,60,-0.87437965819938,Not Found,0.0,5,0,0,1,-0.5557825788797013,0.0,0.0,1.0,0.0,-0.6711662742920209,-0.5196784349452671,0.0,0.061089866937948094,0.0,-0.38133974554824923,6,63,0.0,2022,1.0,0.0,0,5,0.0,0,-0.1920212964747737,0.0,Bad Bunny,31,70,-0.6300758162449759,-0.35003557892427856,9,0.0,-0.3402743915967151,-0.4518774648673801,0.0,0.0,0.0,1,0,0.0
0.0,Leave Before You Love Me (with Jonas Brothers),1.0,0.0,0.0,0.0,67,-0.5468741660543402,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,1.0,4,0,1,0,0.17417744860629233,0.0,0.0,1.0,0.0,0.7652522123581451,-0.06088410113497902,0.0,0.5358669723981064,0.0,0.0905623911482601,28,72,0.0,2021,0.0,0.0,0,0,0.0,0,-0.12211202112436374,0.0,"Marshmello, Jonas Brothers",4,72,-0.42698664958213034,-0.2603708099669116,13,0.0,-1.255820486189011,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
0.0,Hope,0.0,1.0,0.0,0.0,23,-0.8165845713502553,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,0.0,3,0,1,0,1.0863771680387926,0.0,0.0,0.0,0.0,-0.6497271924017199,-0.21456276778044467,0.0,-1.0978248184706885,1.0,-0.34030477713985713,16,59,0.0,2018,1.0,0.0,0,66,0.0,0,0.7867085584309657,0.0,XXXTENTACION,6,46,-0.6300758162449759,-0.11373155240121764,15,0.0,1.0330447502917288,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
1.0,10 Things I Hate About You,0.0,0.0,0.0,0.0,45,-0.9899698318976293,https://i.scdn.co/image/ab67616d0000b273596a9d381ffda7d97da5d702,0.0,3,0,0,1,-0.6003081126101808,0.0,0.0,1.0,0.0,-0.521092701059914,-0.5082210303007105,0.0,0.11505994078965104,0.0,-0.38817890694964796,23,54,0.0,2022,1.0,0.0,0,1,0.0,0,1.0663456598326053,0.0,Leah Kate,5,79,-0.6300758162449759,-0.349101570914306,17,0.0,-1.0596320373478045,-0.4518774648673801,0.0,0.0,0.0,0,1,0.0
